"y.binomial" "n.binomial" "center" "cramer" "ratio" "PNT"
31 251 1925 TRUE 1.13888888888889 28.6900345511403
37 251 1031 TRUE 1.27593818984547 30.8508822776956
36 251 1173 TRUE 1.23854961832061 30.3776286946716
28 251 3130 TRUE 1.08319467554077 27.2027322629396
30 251 4531 TRUE 1.05674080798911 26.1690542499938
30 251 3333 TRUE 1.07793017456359 27.0216115058516
32 251 4121 TRUE 1.06256256256256 26.4265575532669
42 251 292 TRUE 2.49700598802395 36.4927431876025
44 251 343 TRUE 2.14678899082569 35.6367013170235
32 251 1440 TRUE 1.19011406844106 29.6566061443943
36 251 2755 TRUE 1.09505703422053 27.5778979253876
39 251 714 TRUE 1.42444821731749 32.2867665678017
32 251 1725 TRUE 1.15625 29.046584745666
29 251 4363 TRUE 1.05899008966494 26.2712608179252
28 251 4063 TRUE 1.06348400203149 26.4654674033129
31 251 4215 TRUE 1.06112469437653 26.3648504901987
26 251 3033 TRUE 1.08596973865199 27.2943527139436
28 251 4375 TRUE 1.05882352941176 26.2636366906318
38 251 420 TRUE 1.84745762711864 34.6283708613724
40 251 403 TRUE 1.89928057553957 34.8283753846412
48 251 167 TRUE 6.95238095238095 40.2562237378342
38 251 442 TRUE 1.78864353312303 34.3860073845779
29 251 2948 TRUE 1.08855827134254 27.3776404777516
30 251 2921 TRUE 1.08941344778255 27.4047091112949
34 251 2630 TRUE 1.0998003992016 27.7170176365829
30 251 4052 TRUE 1.06366182836771 26.4729770906622
33 251 1309 TRUE 1.21114864864865 29.9879337282129
35 251 878 TRUE 1.33200531208499 31.4604832666799
31 251 3407 TRUE 1.07617306520414 26.958812867589
40 251 500 TRUE 1.66666666666667 33.8157040432719
32 251 2208 TRUE 1.12001920307249 28.2537038817952
28 251 4738 TRUE 1.05419466724474 26.0492735105021
30 251 4235 TRUE 1.06082725060827 26.3521097578192
31 251 2243 TRUE 1.1180358829084 28.2048961876134
35 251 881 TRUE 1.33068783068783 31.4485914320314
36 251 1132 TRUE 1.24826216484608 30.5068130344084
35 251 2711 TRUE 1.09667440061872 27.6259603725454
30 251 2465 TRUE 1.10683760683761 27.913398768119
37 251 1574 TRUE 1.17253278122843 29.3525483782065
27 251 4078 TRUE 1.06324310650139 26.4554303767995
32 251 3484 TRUE 1.07442691277166 26.8950153521549
31 251 4106 TRUE 1.06279829188646 26.4365436839951
32 251 1260 TRUE 1.22026431718062 30.1212891137864
30 251 3356 TRUE 1.07737542556484 27.0018961644103
32 251 2060 TRUE 1.12919896640827 28.4722522056274
33 251 1627 TRUE 1.16644474034621 29.2418678499027
30 251 4702 TRUE 1.05462093074066 26.0695591891803
31 251 3909 TRUE 1.06606765327696 26.5723454358521
33 251 2040 TRUE 1.13054830287206 28.5035040821499
31 251 1235 TRUE 1.22522522522523 30.1931548666547
26 251 4387 TRUE 1.05865790708588 26.2561019528731
36 251 1201 TRUE 1.23234200743494 30.292615456071
32 251 3272 TRUE 1.07944073721004 27.0743291700223
38 251 1512 TRUE 1.1802451333814 29.4881885968351
31 251 2410 TRUE 1.10940919037199 27.9824380283877
28 251 4832 TRUE 1.05311238580837 25.9970893540402
29 251 2504 TRUE 1.10508617065994 27.8655745289306
29 251 4349 TRUE 1.05918560606061 26.2796137971278
32 251 4170 TRUE 1.06180469715698 26.3941975319488
33 251 2386 TRUE 1.11057054400708 28.0132114088555
35 251 812 TRUE 1.36390101892285 31.7655853745789
30 251 3983 TRUE 1.06480041472265 26.5207137835692
38 251 973 TRUE 1.29481132075472 31.0691276161096
36 251 1109 TRUE 1.25406504065041 30.5810238450157
28 251 4841 TRUE 1.05301102629347 25.9920332552358
30 251 4699 TRUE 1.05465675557499 26.0714735488086
43 251 277 TRUE 2.64473684210526 36.8071323907488
31 251 1764 TRUE 1.15253203172666 28.9730707053805
35 251 2334 TRUE 1.11317338162064 28.0813467836803
31 251 2600 TRUE 1.1010101010101 27.7522287569025
35 251 1155 TRUE 1.24271844660194 30.4330951264471
40 251 452 TRUE 1.76452599388379 34.2845156616183
30 251 3982 TRUE 1.06481721545242 26.5209163451963
29 251 2963 TRUE 1.08809020436927 27.3625539990851
32 251 2082 TRUE 1.12774655084313 28.4385200054897
29 251 4219 TRUE 1.06106497313141 26.3623525561499
36 251 1111 TRUE 1.25354969574037 30.5744096016367
37 251 1112 TRUE 1.2532928064843 30.572243564952
29 251 4359 TRUE 1.05904581955598 26.2735174135636
34 251 2629 TRUE 1.09984025559105 27.7182166816527
31 251 1888 TRUE 1.14180374361883 28.7520972333008
32 251 1710 TRUE 1.15772870662461 29.0755499740311
26 251 4811 TRUE 1.05335040546308 26.0085743135697
29 251 4210 TRUE 1.06119951040392 26.3681373915658
30 251 2213 TRUE 1.11973180076628 28.2470227331333
33 251 2370 TRUE 1.11135857461025 28.0338962280875
31 251 1919 TRUE 1.13935340022297 28.6993655355226
31 251 1934 TRUE 1.13819789939193 28.6737187095997
40 251 470 TRUE 1.72463768115942 34.1020673800867
34 251 2633 TRUE 1.09968102073365 27.7137103126873
28 251 3118 TRUE 1.0835282325426 27.2138430278615
29 251 3218 TRUE 1.08082767539606 27.1224538488532
42 251 321 TRUE 2.27551020408163 35.9807580633775
30 251 3362 TRUE 1.07723200494285 26.9966137307076
31 251 3250 TRUE 1.08 27.0939082190037
35 251 2351 TRUE 1.11230907457323 28.0594225497019
26 251 4776 TRUE 1.05375188131585 26.0281422593208
29 251 3001 TRUE 1.08692628650904 27.3252720850071
33 251 2258 TRUE 1.11720581340835 28.1839411079761
31 251 4149 TRUE 1.06212723658052 26.4083317630418
33 251 3590 TRUE 1.07215007215007 26.8106229465195
32 251 1452 TRUE 1.18839487565938 29.6293473401122
26 251 4075 TRUE 1.06329113924051 26.4573366139346
36 251 2793 TRUE 1.09370314842579 27.5373635341078
33 251 3628 TRUE 1.07136739937197 26.7807774710242
29 251 2884 TRUE 1.09061254077564 27.4423173635694
30 251 3959 TRUE 1.06520605112154 26.5369826557853
35 251 838 TRUE 1.35063113604488 31.6448283065693
36 251 1578 TRUE 1.17205781142464 29.3439924641471
31 251 1954 TRUE 1.13668671405139 28.6410156500281
33 251 3627 TRUE 1.07138777841234 26.7813199033713
28 251 3195 TRUE 1.0814332247557 27.1430093670825
30 251 2572 TRUE 1.10216591744994 27.7842890149915
27 251 3187 TRUE 1.08164598301764 27.1507486636642
38 251 654 TRUE 1.47258979206049 32.6475863642891
31 251 4181 TRUE 1.06163708086785 26.3871895180986
33 251 1695 TRUE 1.15923566878981 29.1046164271306
37 251 599 TRUE 1.52742616033755 33.0187939603531
33 251 1275 TRUE 1.21739130434783 30.0795229980269
32 251 2163 TRUE 1.12266928361138 28.3187448651177
31 251 2439 TRUE 1.10803802938634 27.946024645074
29 251 2949 TRUE 1.0885269121813 27.3766871139885
33 251 2053 TRUE 1.12966804979253 28.483659684032
32 251 3450 TRUE 1.07518796992481 26.9230250284308
39 251 584 TRUE 1.54466230936819 33.1304830197487
31 251 3350 TRUE 1.07751937984496 27.0068336358941
37 251 1204 TRUE 1.23169601482854 30.2843475242865
32 251 1439 TRUE 1.19025875190259 29.6575069098461
42 251 311 TRUE 2.34408602150538 36.1467416974704
41 251 539 TRUE 1.60386473429952 33.4825215361584
29 251 4849 TRUE 1.05292125317528 25.9877388842169
35 251 2696 TRUE 1.09723842862699 27.6428554251532
33 251 1459 TRUE 1.18740629685157 29.6106349275906
34 251 1687 TRUE 1.16005121638924 29.1216002808128
38 251 690 TRUE 1.44247787610619 32.4225863347804
37 251 920 TRUE 1.31446540880503 31.2824355622381
38 251 1541 TRUE 1.17655367231638 29.424159779381
30 251 3925 TRUE 1.06578947368421 26.5608645636921
38 251 1496 TRUE 1.18234865061999 29.5258417180909
28 251 4382 TRUE 1.05872680291285 26.2591314522335
30 251 3707 TRUE 1.06979341150195 26.7202490112795
28 251 3094 TRUE 1.08420343550017 27.2363228404022
31 251 3255 TRUE 1.07987220447284 27.089623697796
28 251 4839 TRUE 1.05303351718286 25.9931144217784
40 251 483 TRUE 1.69832402234637 33.9763033612066
40 251 405 TRUE 1.89285714285714 34.8047343956558
27 251 4492 TRUE 1.05724753835585 26.1922137779209
30 251 3327 TRUE 1.07807620237352 27.0265818861813
33 251 2392 TRUE 1.11027790030878 28.0056496341699
37 251 744 TRUE 1.40387722132472 32.118041369306
34 251 2031 TRUE 1.1311647429171 28.5178057674466
39 251 463 TRUE 1.7396449704142 34.1719867551073
32 251 2200 TRUE 1.12048192771084 28.2653079131528
39 251 665 TRUE 1.46296296296296 32.5773017079218
35 251 1082 TRUE 1.26123301985371 30.6730355470608
29 251 3751 TRUE 1.06894649751793 26.6870781091986
34 251 3588 TRUE 1.0721917412648 26.8120129223623
30 251 3134 TRUE 1.08308408109006 27.1989536200301
36 251 1571 TRUE 1.17289073305671 29.3587442046498
35 251 2337 TRUE 1.1130198915009 28.0772731415377
31 251 2412 TRUE 1.10931351114998 27.9800665569468
35 251 2752 TRUE 1.09516558812333 27.5812901572417
31 251 4339 TRUE 1.0593260560038 26.2859714044826
29 251 4870 TRUE 1.05268703898841 25.9764715343038
37 251 1205 TRUE 1.23148148148148 30.2805367572759
34 251 1367 TRUE 1.20128824476651 29.834933842046
36 251 2731 TRUE 1.09593246354566 27.6042136810648
31 251 1832 TRUE 1.14645577035735 28.8498880904239
38 251 999 TRUE 1.28604118993135 30.9685067126876
34 251 883 TRUE 1.32981530343008 31.4397553519672
37 251 1114 TRUE 1.25278058645096 30.565869612899
33 251 2621 TRUE 1.10016025641026 27.7277705544868
28 251 2995 TRUE 1.08710801393728 27.33127235369
28 251 3005 TRUE 1.08680555555556 27.3216515799977
33 251 1360 TRUE 1.20242914979757 29.8531466564793
31 251 4571 TRUE 1.05623031938821 26.1454354116668
39 251 1551 TRUE 1.17531556802244 29.4017795468242
31 251 3935 TRUE 1.06561679790026 26.5538537533693
31 251 4608 TRUE 1.05576622797234 26.1237884615342
31 251 1291 TRUE 1.21440823327616 30.0359411781861
32 251 2198 TRUE 1.12059816690786 28.268042341773
28 251 3197 TRUE 1.08138020833333 27.1412657799778
34 251 2339 TRUE 1.11291779584463 28.0745427217413
30 251 1738 TRUE 1.15499070055797 29.0225777052346
30 251 3979 TRUE 1.0648676699533 26.5231071526079
35 251 836 TRUE 1.35161744022504 31.6534940745907
35 251 1384 TRUE 1.19857029388404 29.7934966322563
32 251 2596 TRUE 1.10117361392149 27.7562867914745
35 251 2682 TRUE 1.09777082518576 27.6581480431216
32 251 2238 TRUE 1.11831519167061 28.2116455458902
28 251 3161 TRUE 1.08234519104084 27.1742500536276
34 251 1473 TRUE 1.18545994065282 29.5778332475357
37 251 917 TRUE 1.31565656565657 31.2929019911889
32 251 2113 TRUE 1.12575452716298 28.3917631241824
33 251 1467 TRUE 1.18628912071535 29.5915450876389
30 251 3783 TRUE 1.0683433570257 26.663246675043
29 251 4514 TRUE 1.05696058327637 26.1791387858013
31 251 1834 TRUE 1.14628437682855 28.8459874804854
29 251 4519 TRUE 1.05689576695494 26.1760144590573
28 251 4827 TRUE 1.05316886431306 25.9998558954532
32 251 1961 TRUE 1.13616557734205 28.6293438305163
31 251 3237 TRUE 1.08033419023136 27.105452301218
35 251 1387 TRUE 1.19809825673534 29.784925169907
37 251 1183 TRUE 1.23629489603025 30.3484497319981
44 251 209 TRUE 3.97619047619048 38.5177591280836
33 251 3594 TRUE 1.07206687806284 26.807214510195
37 251 992 TRUE 1.2883506343714 30.9942907316546
31 251 2451 TRUE 1.10748065348237 27.9308847291848
29 251 4298 TRUE 1.05990893841361 26.3117924657097
38 301 2614 TRUE 1.12175324675325 33.2838777214475
41 301 2662 TRUE 1.11942675159236 33.2176251530919
38 301 2378 TRUE 1.13464991023339 33.6292931128293
45 301 677 TRUE 1.56925996204934 39.0259042952696
32 301 4442 TRUE 1.06989748369059 31.4671021821672
33 301 3137 TRUE 1.10043521928356 32.6364692831511
42 301 1993 TRUE 1.16277807921867 34.2946055511747
39 301 1293 TRUE 1.26246719160105 36.0398777728991
37 301 3522 TRUE 1.08896797153025 32.2376242849274
41 301 3597 TRUE 1.08703220191471 32.165939320756
35 301 1778 TRUE 1.18427518427518 34.7391158849371
35 301 2908 TRUE 1.10877447425671 32.9019943788841
42 301 1104 TRUE 1.31446540880503 36.722942964111
36 301 4595 TRUE 1.06749156355456 31.3576870658981
44 301 1168 TRUE 1.29469548133595 36.4773081934171
39 301 2164 TRUE 1.14895729890765 33.9820454887972
33 301 3039 TRUE 1.10384215991693 32.7473225510641
41 301 2718 TRUE 1.11682242990654 33.1427650295442
43 301 1601 TRUE 1.20675396278429 35.1559417281568
38 301 1941 TRUE 1.16750418760469 34.3972654880022
33 301 4458 TRUE 1.06963788300836 31.4554967509081
33 301 3131 TRUE 1.10063737001006 32.6426554396263
38 301 1765 TRUE 1.18575851393189 34.7680200437279
46 301 706 TRUE 1.53956834532374 38.8097319730491
34 301 4620 TRUE 1.06711409395973 31.3402625488845
40 301 1318 TRUE 1.25684931506849 35.9593799823426
41 301 2743 TRUE 1.1156961048978 33.1102927289184
42 301 2689 TRUE 1.11815675462781 33.1814088053753
39 301 1950 TRUE 1.16666666666667 34.3783903616821
43 301 1056 TRUE 1.33112582781457 36.920373557026
42 301 1198 TRUE 1.28625954198473 36.3667867964462
33 301 3155 TRUE 1.09983361064892 32.6159461962868
36 301 4556 TRUE 1.06808896958693 31.3852199813524
36 301 3358 TRUE 1.09351620947631 32.4004378731229
39 301 4146 TRUE 1.07507507507508 31.6921911846342
53 301 317 TRUE 2.79640718562874 43.3512356748317
50 301 368 TRUE 2.37614678899083 42.3997850425591
41 301 1465 TRUE 1.22813688212928 35.5177962199893
42 301 2780 TRUE 1.11406844106464 33.0621207509875
47 301 739 TRUE 1.50933786078098 38.5842695007177
39 301 1750 TRUE 1.1875 34.8017207329119
35 301 4388 TRUE 1.07078810759792 31.5069420573328
34 301 4088 TRUE 1.07618080243779 31.7385572956066
35 301 4240 TRUE 1.07334963325183 31.6190437448139
33 301 3058 TRUE 1.10316368638239 32.7253677019322
35 301 4400 TRUE 1.07058823529412 31.4980997645713
46 301 445 TRUE 2.01694915254237 41.2659782113194
47 301 428 TRUE 2.07913669064748 41.4999071677418
55 301 192 TRUE 8.14285714285714 47.3815260105211
48 301 467 TRUE 1.94637223974763 40.9956319233228
35 301 2973 TRUE 1.10626992561105 32.8239670404167
36 301 2946 TRUE 1.10729613733906 32.8560413563295
41 301 2655 TRUE 1.11976047904192 33.2274462423373
34 301 4077 TRUE 1.07639419404125 31.7476035312533
41 301 1334 TRUE 1.25337837837838 35.9083477342451
44 301 903 TRUE 1.39840637450199 37.631018487321
39 301 3432 TRUE 1.09140767824497 32.3256347465996
48 301 525 TRUE 1.8 40.3517838121151
41 301 2233 TRUE 1.14402304368699 33.8636179231751
33 301 4763 TRUE 1.06503360069369 31.2425716186702
35 301 4260 TRUE 1.07299270072993 31.603482285973
40 301 2268 TRUE 1.14164305949009 33.8053653614187
44 301 906 TRUE 1.3968253968254 37.6192376843439
46 301 1157 TRUE 1.29791459781529 36.5183543566688
41 301 2736 TRUE 1.11600928074246 33.1189396524026
36 301 2490 TRUE 1.12820512820513 33.4603859323244
43 301 1599 TRUE 1.20703933747412 35.1619062964783
35 301 4103 TRUE 1.07589172780167 31.7267265756687
39 301 3509 TRUE 1.08931229532599 32.2500329884354
38 301 4131 TRUE 1.07535795026375 31.7042667737837
38 301 1285 TRUE 1.26431718061674 36.0660233524848
36 301 3381 TRUE 1.09285051067781 32.3771779205675
36 301 2085 TRUE 1.15503875968992 34.1221675168029
40 301 1652 TRUE 1.19973368841545 35.0308950894865
34 301 4727 TRUE 1.06554511688879 31.2671284385711
36 301 3934 TRUE 1.07928118393235 31.865711190481
37 301 2065 TRUE 1.15665796344648 34.1590107210675
37 301 1260 TRUE 1.27027027027027 36.1505803713587
33 301 4412 TRUE 1.07038948850305 31.4892096567373
40 301 1226 TRUE 1.27881040892193 36.2666153928844
35 301 3297 TRUE 1.09532888465205 32.4638852039379
42 301 1537 TRUE 1.21629416005768 35.3219680235291
37 301 2435 TRUE 1.13129102844639 33.5424034220355
36 301 2529 TRUE 1.12610340479193 33.4033412462511
37 301 4374 TRUE 1.07102272727273 31.5172312543665
36 301 4195 TRUE 1.07416563658838 31.6536300797451
40 301 2411 TRUE 1.13268465280849 33.5786134725255
42 301 837 TRUE 1.43668122270742 37.9851968555425
37 301 4008 TRUE 1.07776049766719 31.8038990222998
43 301 998 TRUE 1.35377358490566 37.1724209060448
42 301 1134 TRUE 1.30487804878049 36.6047978312553
33 301 4724 TRUE 1.06558810668999 31.2688396423794
51 301 302 TRUE 2.97368421052632 43.6810855446433
36 301 1789 TRUE 1.183038438072 34.7137422507687
39 301 2359 TRUE 1.13580805794477 33.6588496097983
37 301 2625 TRUE 1.12121212121212 33.2686580946074
45 301 1180 TRUE 1.29126213592233 36.4331946549942
48 301 477 TRUE 1.91743119266055 40.8700096503394
37 301 4007 TRUE 1.07778065854291 31.8048002905783
34 301 2988 TRUE 1.10570824524313 32.8066818022946
38 301 2107 TRUE 1.15329586101175 34.0821829358561
34 301 4244 TRUE 1.07327796775769 31.6155252171573
42 301 1136 TRUE 1.30425963488844 36.5971257654032
42 301 1137 TRUE 1.30395136778115 36.5934406200952
35 301 4384 TRUE 1.07085498346717 31.5099115056623
41 301 2654 TRUE 1.11980830670927 33.228344073018
37 301 1913 TRUE 1.1701644923426 34.4522695277496
39 301 1735 TRUE 1.18927444794953 34.8348700350313
33 301 4836 TRUE 1.0640204865557 31.1940139964157
35 301 4235 TRUE 1.0734394124847 31.6227394196611
39 301 2238 TRUE 1.14367816091954 33.8548398386915
38 301 2395 TRUE 1.13363028953229 33.6028315489675
38 301 1944 TRUE 1.16722408026756 34.3909762066081
38 301 1959 TRUE 1.16583747927032 34.3604527602268
49 301 495 TRUE 1.8695652173913 40.6713484929781
41 301 2658 TRUE 1.11961722488038 33.2228557135209
33 301 3143 TRUE 1.10023387905112 32.6292474881731
36 301 3243 TRUE 1.09699321047527 32.5209008938649
50 301 346 TRUE 2.53061224489796 42.7818830213115
37 301 3387 TRUE 1.09267840593142 32.3708095784446
35 301 3275 TRUE 1.096 32.4867023414121
38 301 2376 TRUE 1.13477088948787 33.6327468496853
34 301 4801 TRUE 1.06450225757902 31.2172254859398
33 301 3026 TRUE 1.10431154381085 32.7619463957517
39 301 2283 TRUE 1.14064697609001 33.7810707004253
34 301 4174 TRUE 1.07455268389662 31.6701343179765
38 301 3615 TRUE 1.08658008658009 32.149387577814
42 301 1477 TRUE 1.22607385079126 35.4851675013168
34 301 4100 TRUE 1.07594936708861 31.7289934469822
41 301 2818 TRUE 1.11244377811094 33.0136281122147
40 301 3653 TRUE 1.08564087924636 32.1140311204377
35 301 2909 TRUE 1.10873504893077 32.9005350321548
37 301 3984 TRUE 1.07824726134585 31.8238433444864
43 301 863 TRUE 1.42075736325386 37.8421187194904
43 301 1603 TRUE 1.20646937370957 35.1519501122736
39 301 1979 TRUE 1.16402405686167 34.3218713356547
39 301 3652 TRUE 1.0856653340948 32.1147301169133
35 301 3220 TRUE 1.09771986970684 32.5450747654821
38 301 2597 TRUE 1.12259910093993 33.306794318875
36 301 3212 TRUE 1.09797517962116 32.5540775567328
46 301 679 TRUE 1.56710775047259 39.0046235369232
35 301 4206 TRUE 1.07396449704142 31.6451600895998
38 301 1720 TRUE 1.19108280254777 34.8696318442437
46 301 624 TRUE 1.63291139240506 39.4363836002004
40 301 1300 TRUE 1.26086956521739 36.0174610781306
37 301 2188 TRUE 1.14720314033366 33.9395631013992
35 301 2464 TRUE 1.12964563526361 33.4984721067385
35 301 2974 TRUE 1.10623229461756 32.8225383860806
38 301 2078 TRUE 1.15560165975104 34.1348811077671
39 301 3475 TRUE 1.09022556390977 32.2833996058316
46 301 609 TRUE 1.65359477124183 39.5591249072565
35 301 3375 TRUE 1.09302325581395 32.3834423622851
40 301 1229 TRUE 1.27803521779425 36.2564005832794
41 301 1464 TRUE 1.22831050228311 35.5212673055671
50 301 336 TRUE 2.61290322580645 42.9718041135873
47 301 564 TRUE 1.72463768115942 39.9606085023207
41 301 2721 TRUE 1.11668611435239 33.1387933436184
41 301 1484 TRUE 1.22488755622189 35.4664904211917
38 301 1712 TRUE 1.19206145966709 34.8881843104221
47 301 715 TRUE 1.53097345132743 38.7520328230057
45 301 945 TRUE 1.37735849056604 37.4206162141952
44 301 1566 TRUE 1.21186440677966 35.2457175312884
37 301 3950 TRUE 1.07894736842105 31.852435592609
44 301 1521 TRUE 1.21881838074398 35.364076275884
34 301 4407 TRUE 1.07047216349542 31.4927128068368
37 301 3732 TRUE 1.08375209380235 32.0418074479809
34 301 3119 TRUE 1.1010441226002 32.6564533119084
35 301 3280 TRUE 1.09584664536741 32.4819509699684
48 301 508 TRUE 1.83798882681564 40.5246480559011
47 301 430 TRUE 2.07142857142857 41.4622337639604
35 301 4517 TRUE 1.06869704602702 31.4129780264765
37 301 3352 TRUE 1.09369144284822 32.4065889979847
40 301 2417 TRUE 1.13233348037053 33.5694152263912
44 301 769 TRUE 1.48465266558966 38.3945901830312
37 301 2056 TRUE 1.15739769150052 34.1752220454684
47 301 488 TRUE 1.88757396449704 40.7552648298064
39 301 2225 TRUE 1.14457831325301 33.8770767063172
47 301 690 TRUE 1.55555555555556 38.9273943493873
42 301 1107 TRUE 1.31347962382445 36.7115577239943
37 301 3776 TRUE 1.08273579702151 32.00271608962
39 301 3613 TRUE 1.08663008951776 32.1511957021784
34 301 3159 TRUE 1.09970089730808 32.6115307999422
43 301 1596 TRUE 1.20746887966805 35.1690767936067
39 301 2362 TRUE 1.13562386980108 33.6543243545681
37 301 2437 TRUE 1.13117621337997 33.5396305507564
42 301 2777 TRUE 1.114198705748 33.0656209429678
36 301 4364 TRUE 1.07119126720456 31.5247612448954
40 301 1230 TRUE 1.27777777777778 36.2537158461298
39 301 1392 TRUE 1.24154589371981 35.7293857030787
42 301 2756 TRUE 1.1151189562548 33.0930007746057
38 301 1857 TRUE 1.17574692442882 34.5701249272896
43 301 1024 TRUE 1.34324942791762 37.0577515704239
43 301 908 TRUE 1.3957783641161 37.6072038689753
43 301 1139 TRUE 1.30333670374115 36.5856396186664
39 301 2646 TRUE 1.12019230769231 33.2391705166836
33 301 3020 TRUE 1.10452961672474 32.768732723981
32 301 3030 TRUE 1.10416666666667 32.7576042680292
40 301 1385 TRUE 1.24291497975709 35.7506496215363
36 301 4596 TRUE 1.06747638326586 31.3570979599223
45 301 1576 TRUE 1.21037868162693 35.2214978396086
36 301 3960 TRUE 1.07874015748032 31.8438746102635
34 301 4633 TRUE 1.06691947356681 31.3313957188677
40 301 1316 TRUE 1.25728987993139 35.9660934995614
39 301 2223 TRUE 1.14471780028944 33.8799605455203
36 301 3222 TRUE 1.09765625 32.5429779714856
38 301 2364 TRUE 1.13550135501355 33.6516462009052
39 301 1763 TRUE 1.18598884066956 34.7723170976045
36 301 4004 TRUE 1.07784120394395 31.8073499042044
42 301 861 TRUE 1.42194092827004 37.8527841468768
42 301 1409 TRUE 1.23828435266084 35.6801590740486
38 301 2621 TRUE 1.12140833670579 33.2736788525154
41 301 2707 TRUE 1.11732499022292 33.1578055443312
40 301 2263 TRUE 1.14197823000473 33.8139863283732
36 301 3186 TRUE 1.09881422924901 32.5821906083111
42 301 1498 TRUE 1.22255192878338 35.4267420138655
44 301 942 TRUE 1.37878787878788 37.4386954653868
40 301 2138 TRUE 1.15090543259557 34.0273443043542
42 301 1492 TRUE 1.22354694485842 35.4435830145591
38 301 3808 TRUE 1.08201202843084 31.9742201005528
36 301 4539 TRUE 1.06835269993165 31.397620144694
38 301 1859 TRUE 1.17554125219427 34.5635752455948
36 301 4544 TRUE 1.06827492034593 31.3939002916933
39 301 1986 TRUE 1.16339869281046 34.3081095500036
36 301 3262 TRUE 1.09640102827763 32.5004568876467
41 301 1412 TRUE 1.23771790808241 35.6716757663753
40 301 1208 TRUE 1.28355387523629 36.3310586918503
53 301 234 TRUE 4.57142857142857 45.5734996949874
39 301 3619 TRUE 1.08648025367541 32.1455809365289
42 301 1017 TRUE 1.34602076124567 37.090718473537
37 301 2476 TRUE 1.12897678417885 33.481088037762
34 301 4323 TRUE 1.07189072609633 31.5552922214146
45 351 2639 TRUE 1.14204545454545 38.7914736475298
48 351 2687 TRUE 1.13933121019108 38.7161923093119
44 351 2403 TRUE 1.15709156193896 39.1905506185497
52 351 702 TRUE 1.66413662239089 45.3307744351401
37 351 4467 TRUE 1.08154706430569 36.6908906191679
41 351 3162 TRUE 1.11717442249749 38.0438332028986
45 351 2018 TRUE 1.18990775908844 39.9562402260699
49 351 1318 TRUE 1.30621172353456 41.9583966921004
44 351 3547 TRUE 1.10379596678529 37.5829785151412
47 351 3622 TRUE 1.10153756890049 37.5004444184251
40 351 1803 TRUE 1.21498771498772 40.4659882125572
40 351 2933 TRUE 1.12690355329949 38.3511540040232
51 351 1129 TRUE 1.36687631027254 42.7360402743359
42 351 4620 TRUE 1.07874015748032 36.5641450281656
49 351 1193 TRUE 1.34381139489195 42.4551760219746
45 351 2189 TRUE 1.17378351539225 39.5958840718121
39 351 3064 TRUE 1.12114918656975 38.1717638673815
47 351 2743 TRUE 1.13629283489097 38.6295907047826
50 351 1626 TRUE 1.24121295658167 40.9457698911137
45 351 1966 TRUE 1.19542155220547 40.0736274642059
40 351 4483 TRUE 1.08124419684308 36.6771993309806
41 351 3156 TRUE 1.11741026501174 38.0516405220377
42 351 1790 TRUE 1.21671826625387 40.4999193388587
53 351 731 TRUE 1.6294964028777 45.0965869306279
42 351 4645 TRUE 1.07829977628635 36.5437594316215
48 351 1343 TRUE 1.29965753424658 41.867034937945
47 351 2768 TRUE 1.13497878904744 38.59166574916
48 351 2714 TRUE 1.13784954706577 38.6734439239287
46 351 1975 TRUE 1.19444444444444 40.0531383155553
50 351 1081 TRUE 1.38631346578366 42.9616249011833
46 351 1223 TRUE 1.33396946564885 42.3305548005653
41 351 3180 TRUE 1.11647254575707 38.0211217754378
41 351 4581 TRUE 1.07943713118475 36.5957493040453
45 351 3383 TRUE 1.10910224438903 37.7714272977877
43 351 4171 TRUE 1.08758758758759 36.9516324887835
59 351 342 TRUE 3.09580838323353 50.1196772598988
56 351 393 TRUE 2.60550458715596 49.0741583791044
47 351 1490 TRUE 1.26615969581749 41.3597070093583
48 351 2805 TRUE 1.13307984790875 38.5357452718239
52 351 764 TRUE 1.59422750424448 44.8431107024988
45 351 1775 TRUE 1.21875 40.5407219647696
40 351 4413 TRUE 1.08258612553091 36.7371277447206
42 351 4113 TRUE 1.08887760284408 37.0057364439396
40 351 4265 TRUE 1.08557457212714 36.8665945416201
40 351 3083 TRUE 1.12035763411279 38.1463985026246
40 351 4425 TRUE 1.08235294117647 36.7267111221531
55 351 470 TRUE 2.1864406779661 47.8364840751009
55 351 453 TRUE 2.2589928057554 48.0873445695397
64 351 217 TRUE 9.33333333333333 54.4560615392618
56 351 492 TRUE 2.10410094637224 47.5426328684218
39 351 2998 TRUE 1.12398157987956 38.2612126608372
40 351 2971 TRUE 1.12517882689557 38.2981984803354
46 351 2680 TRUE 1.13972055888224 38.7263504058506
43 351 4102 TRUE 1.08912655971479 37.0156204305201
48 351 1359 TRUE 1.29560810810811 41.8060246703699
52 351 928 TRUE 1.46480743691899 43.7671948293907
46 351 3457 TRUE 1.1066422912858 37.6854754827533
54 351 550 TRUE 1.93333333333333 46.809035372793
47 351 2258 TRUE 1.16802688430149 39.4598961615859
40 351 4788 TRUE 1.07587253414264 36.4302824492768
41 351 4285 TRUE 1.08515815085158 36.8485546980939
46 351 2293 TRUE 1.16525023607177 39.3935039285771
52 351 931 TRUE 1.46296296296296 43.7480234153385
